기준년월,행정동코드,매출금액,활성화비율,행정구역,총인구수,월유동인구수,년도,가맹점수_소매,가맹점수_숙박,가맹점수_음식,가맹점수_부동산,가맹점수_과학·기술,가맹점수_시설관리·임대,가맹점수_교육,가맹점수_보건의료,가맹점수_예술·스포츠,가맹점수_수리·개인,가맹점수_기타
202505,4111571000,183585.0,100.0,경기도 수원시 팔달구 우만1동,18093.0,217694.28,2025,181,0,205,0,10,1,30,14,33,83,12
202506,4111571000,241893.0,100.0,경기도 수원시 팔달구 우만1동,18065.0,199950.94,2025,181,0,205,0,10,1,30,14,33,83,12
202307,4111572000,61418429.0,100.0,경기도 수원시 팔달구 우만2동,16934.0,226589.97,2023,135,0,170,1,4,3,40,17,33,57,20
202308,4111572000,7994855.0,100.0,경기도 수원시 팔달구 우만2동,16852.0,230706.34,2023,135,0,170,1,4,3,40,17,33,57,20
202309,4111572000,88692.0,100.0,경기도 수원시 팔달구 우만2동,16776.0,238920.84,2023,135,0,170,1,4,3,40,17,33,57,20
202310,4111572000,113774.0,100.0,경기도 수원시 팔달구 우만2동,16779.0,252630.52,2023,135,0,170,1,4,3,40,17,33,57,20
202311,4111572000,83872.0,100.0,경기도 수원시 팔달구 우만2동,16810.0,235273.33,2023,135,0,170,1,4,3,40,17,33,57,20
202312,4111572000,73362.0,100.0,경기도 수원시 팔달구 우만2동,16802.0,237433.1,2023,135,0,170,1,4,3,40,17,33,57,20
202401,4111572000,75218.0,100.0,경기도 수원시 팔달구 우만2동,16806.0,227973.36,2024,105,0,172,1,4,3,67,19,29,57,21
202402,4111572000,108288.0,100.0,경기도 수원시 팔달구 우만2동,16836.0,203506.05,2024,105,0,172,1,4,3,67,19,29,57,21
202403,4111572000,73934.0,100.0,경기도 수원시 팔달구 우만2동,16857.0,250756.39,2024,105,0,172,1,4,3,67,19,29,57,21
202404,4111572000,125766.0,100.0,경기도 수원시 팔달구 우만2동,16828.0,247279.75,2024,105,0,172,1,4,3,67,19,29,57,21
202405,4111572000,78276.0,100.0,경기도 수원시 팔달구 우만2동,16795.0,244437.86,2024,105,0,172,1,4,3,67,19,29,57,21
202406,4111572000,110560.0,100.0,경기도 수원시 팔달구 우만2동,16784.0,230824.86,2024,105,0,172,1,4,3,67,19,29,57,21
202407,4111572000,105472.0,100.0,경기도 수원시 팔달구 우만2동,16726.0,229523.94,2024,105,0,172,1,4,3,67,19,29,57,21
202408,4111572000,100634.0,100.0,경기도 수원시 팔달구 우만2동,16722.0,230064.2,2024,105,0,172,1,4,3,67,19,29,57,21
202409,4111572000,124512.0,100.0,경기도 수원시 팔달구 우만2동,16712.0,245508.62,2024,105,0,172,1,4,3,67,19,29,57,21
202410,4111572000,152224.0,100.0,경기도 수원시 팔달구 우만2동,16671.0,237623.31,2024,105,0,172,1,4,3,67,19,29,57,21
202411,4111572000,131828.0,100.0,경기도 수원시 팔달구 우만2동,16668.0,278590.44,2024,105,0,172,1,4,3,67,19,29,57,21
202412,4111572000,128148.0,100.0,경기도 수원시 팔달구 우만2동,16639.0,239075.17,2024,105,0,172,1,4,3,67,19,29,57,21
202501,4111572000,103992.0,100.0,경기도 수원시 팔달구 우만2동,16582.0,233132.52,2025,89,0,156,1,3,1,50,19,28,51,19
202502,4111572000,142030.0,100.0,경기도 수원시 팔달구 우만2동,16679.0,217040.36,2025,89,0,156,1,3,1,50,19,28,51,19
202503,4111572000,108584.0,100.0,경기도 수원시 팔달구 우만2동,16647.0,258546.31,2025,89,0,156,1,3,1,50,19,28,51,19
202504,4111572000,127272.0,100.0,경기도 수원시 팔달구 우만2동,16617.0,237263.38,2025,89,0,156,1,3,1,50,19,28,51,19
202505,4111572000,133346.0,100.0,경기도 수원시 팔달구 우만2동,16581.0,234985.61,2025,89,0,156,1,3,1,50,19,28,51,19
202506,4111572000,112634.0,100.0,경기도 수원시 팔달구 우만2동,16523.0,220102.2,2025,89,0,156,1,3,1,50,19,28,51,19
202307,4111573000,162365675.0,100.0,경기도 수원시 팔달구 인계동,38956.0,3046060.8,2023,577,39,923,4,26,12,80,82,115,344,59
202308,4111573000,18947266.0,100.0,경기도 수원시 팔달구 인계동,42590.0,3189001.0,2023,577,39,923,4,26,12,80,82,115,344,59
202309,4111573000,1539463.0,100.0,경기도 수원시 팔달구 인계동,44689.0,3147429.2,2023,577,39,923,4,26,12,80,82,115,344,59
202310,4111573000,1351752.0,100.0,경기도 수원시 팔달구 인계동,45597.0,3260470.5,2023,577,39,923,4,26,12,80,82,115,344,59
202311,4111573000,1119665.0,100.0,경기도 수원시 팔달구 인계동,45739.0,3053533.8,2023,577,39,923,4,26,12,80,82,115,344,59
202312,4111573000,1273185.0,100.0,경기도 수원시 팔달구 인계동,45608.0,3291750.0,2023,577,39,923,4,26,12,80,82,115,344,59
202401,4111573000,1263744.0,100.0,경기도 수원시 팔달구 인계동,45460.0,3180811.8,2024,510,37,921,4,27,11,155,91,115,337,60
202402,4111573000,1195652.0,100.0,경기도 수원시 팔달구 인계동,45214.0,2838977.5,2024,510,37,921,4,27,11,155,91,115,337,60
202403,4111573000,742698.0,100.0,경기도 수원시 팔달구 인계동,45035.0,3154963.8,2024,510,37,921,4,27,11,155,91,115,337,60
202404,4111573000,1235237.0,100.0,경기도 수원시 팔달구 인계동,44963.0,3185218.0,2024,510,37,921,4,27,11,155,91,115,337,60
202405,4111573000,1034024.0,100.0,경기도 수원시 팔달구 인계동,45010.0,3226354.0,2024,510,37,921,4,27,11,155,91,115,337,60
202406,4111573000,1237614.0,100.0,경기도 수원시 팔달구 인계동,44999.0,3106496.5,2024,510,37,921,4,27,11,155,91,115,337,60
202407,4111573000,1419285.0,100.0,경기도 수원시 팔달구 인계동,45061.0,3209388.5,2024,510,37,921,4,27,11,155,91,115,337,60
202408,4111573000,1158443.0,100.0,경기도 수원시 팔달구 인계동,45092.0,3125025.5,2024,510,37,921,4,27,11,155,91,115,337,60
202409,4111573000,952171.0,100.0,경기도 수원시 팔달구 인계동,45060.0,3260343.2,2024,510,37,921,4,27,11,155,91,115,337,60
202410,4111573000,856382.0,100.0,경기도 수원시 팔달구 인계동,44996.0,3169124.8,2024,510,37,921,4,27,11,155,91,115,337,60
202411,4111573000,957036.0,100.0,경기도 수원시 팔달구 인계동,45036.0,3127645.0,2024,510,37,921,4,27,11,155,91,115,337,60
202412,4111573000,802441.0,100.0,경기도 수원시 팔달구 인계동,45031.0,3218694.0,2024,510,37,921,4,27,11,155,91,115,337,60
202501,4111573000,856690.0,100.0,경기도 수원시 팔달구 인계동,45058.0,3317778.2,2025,473,27,806,1,25,9,158,76,108,321,60
202502,4111573000,1287152.0,100.0,경기도 수원시 팔달구 인계동,45070.0,3124919.0,2025,473,27,806,1,25,9,158,76,108,321,60
202503,4111573000,940107.0,100.0,경기도 수원시 팔달구 인계동,45027.0,3248059.5,2025,473,27,806,1,25,9,158,76,108,321,60
202504,4111573000,644489.0,100.0,경기도 수원시 팔달구 인계동,44985.0,3111070.5,2025,473,27,806,1,25,9,158,76,108,321,60
202505,4111573000,717300.0,100.0,경기도 수원시 팔달구 인계동,45001.0,3162034.0,2025,473,27,806,1,25,9,158,76,108,321,60
202506,4111573000,716543.0,100.0,경기도 수원시 팔달구 인계동,44973.0,2998553.2,2025,473,27,806,1,25,9,158,76,108,321,60
202307,4111574000,54137904.0,100.0,경기도 수원시 팔달구 행궁동,9735.0,253864.88,2023,751,14,599,0,25,1,12,27,22,66,66
202308,4111574000,7209482.0,100.0,경기도 수원시 팔달구 행궁동,9675.0,254539.06,2023,751,14,599,0,25,1,12,27,22,66,66
202309,4111574000,3317906.0,100.0,경기도 수원시 팔달구 행궁동,9623.0,279825.0,2023,751,14,599,0,25,1,12,27,22,66,66
202310,4111574000,2294444.0,100.0,경기도 수원시 팔달구 행궁동,9543.0,336630.0,2023,751,14,599,0,25,1,12,27,22,66,66
202311,4111574000,1733835.0,100.0,경기도 수원시 팔달구 행궁동,9482.0,257358.86,2023,751,14,599,0,25,1,12,27,22,66,66
202312,4111574000,2128970.0,100.0,경기도 수원시 팔달구 행궁동,9433.0,262510.5,2023,751,14,599,0,25,1,12,27,22,66,66
202401,4111574000,2929710.0,100.0,경기도 수원시 팔달구 행궁동,9426.0,242355.69,2024,713,13,603,0,25,1,26,31,22,61,77
202402,4111574000,2705469.0,100.0,경기도 수원시 팔달구 행궁동,9420.0,222434.66,2024,713,13,603,0,25,1,26,31,22,61,77
202403,4111574000,1356172.0,100.0,경기도 수원시 팔달구 행궁동,9383.0,284114.0,2024,713,13,603,0,25,1,26,31,22,61,77
202404,4111574000,2148810.0,100.0,경기도 수원시 팔달구 행궁동,9309.0,297742.97,2024,713,13,603,0,25,1,26,31,22,61,77
202405,4111574000,1667786.0,100.0,경기도 수원시 팔달구 행궁동,9300.0,289509.72,2024,713,13,603,0,25,1,26,31,22,61,77
202406,4111574000,1801860.0,100.0,경기도 수원시 팔달구 행궁동,9281.0,269072.84,2024,713,13,603,0,25,1,26,31,22,61,77
202407,4111574000,1976915.0,100.0,경기도 수원시 팔달구 행궁동,9249.0,251080.72,2024,713,13,603,0,25,1,26,31,22,61,77
202408,4111574000,1669425.0,100.0,경기도 수원시 팔달구 행궁동,9253.0,253328.22,2024,713,13,603,0,25,1,26,31,22,61,77
202409,4111574000,3185817.0,100.0,경기도 수원시 팔달구 행궁동,9219.0,290720.44,2024,713,13,603,0,25,1,26,31,22,61,77
202410,4111574000,1821140.0,100.0,경기도 수원시 팔달구 행궁동,9226.0,326162.3,2024,713,13,603,0,25,1,26,31,22,61,77
202411,4111574000,2544470.0,100.0,경기도 수원시 팔달구 행궁동,9207.0,266145.7,2024,713,13,603,0,25,1,26,31,22,61,77
202412,4111574000,2749515.0,100.0,경기도 수원시 팔달구 행궁동,9193.0,258936.69,2024,713,13,603,0,25,1,26,31,22,61,77
202501,4111574000,3511719.0,100.0,경기도 수원시 팔달구 행궁동,9176.0,256809.16,2025,695,8,577,0,26,1,24,28,19,56,81
202502,4111574000,3821305.0,100.0,경기도 수원시 팔달구 행궁동,9144.0,241298.66,2025,695,8,577,0,26,1,24,28,19,56,81
202503,4111574000,3278048.0,100.0,경기도 수원시 팔달구 행궁동,9144.0,286406.03,2025,695,8,577,0,26,1,24,28,19,56,81
202504,4111574000,1796827.0,100.0,경기도 수원시 팔달구 행궁동,9099.0,282767.56,2025,695,8,577,0,26,1,24,28,19,56,81
202505,4111574000,1745553.0,100.0,경기도 수원시 팔달구 행궁동,9051.0,292132.25,2025,695,8,577,0,26,1,24,28,19,56,81
202506,4111574000,1826752.0,100.0,경기도 수원시 팔달구 행궁동,9079.0,268657.06,2025,695,8,577,0,26,1,24,28,19,56,81
202307,4111752000,24815700.0,100.0,경기도 수원시 영통구 매탄2동,14068.0,730760.2,2023,162,0,165,0,10,1,31,8,14,72,12
202308,4111752000,4035022.0,100.0,경기도 수원시 영통구 매탄2동,13978.0,727884.8,2023,162,0,165,0,10,1,31,8,14,72,12
202309,4111752000,344668.0,100.0,경기도 수원시 영통구 매탄2동,13938.0,730921.6,2023,162,0,165,0,10,1,31,8,14,72,12
202310,4111752000,323285.0,100.0,경기도 수원시 영통구 매탄2동,13934.0,741618.5,2023,162,0,165,0,10,1,31,8,14,72,12
202311,4111752000,334390.0,100.0,경기도 수원시 영통구 매탄2동,13920.0,718481.5,2023,162,0,165,0,10,1,31,8,14,72,12
202312,4111752000,513279.0,100.0,경기도 수원시 영통구 매탄2동,13930.0,748395.4,2023,162,0,165,0,10,1,31,8,14,72,12
202401,4111752000,435180.0,100.0,경기도 수원시 영통구 매탄2동,13897.0,761284.25,2024,140,0,172,0,10,1,47,9,14,71,15
202402,4111752000,352077.0,100.0,경기도 수원시 영통구 매탄2동,13878.0,698211.75,2024,140,0,172,0,10,1,47,9,14,71,15
202403,4111752000,276182.0,100.0,경기도 수원시 영통구 매탄2동,13833.0,808761.1,2024,140,0,172,0,10,1,47,9,14,71,15
202404,4111752000,295623.0,100.0,경기도 수원시 영통구 매탄2동,13789.0,806085.06,2024,140,0,172,0,10,1,47,9,14,71,15
202405,4111752000,460043.0,100.0,경기도 수원시 영통구 매탄2동,13758.0,807764.0,2024,140,0,172,0,10,1,47,9,14,71,15
202406,4111752000,322435.0,100.0,경기도 수원시 영통구 매탄2동,13727.0,776650.25,2024,140,0,172,0,10,1,47,9,14,71,15
202407,4111752000,204589.0,100.0,경기도 수원시 영통구 매탄2동,13710.0,830202.3,2024,140,0,172,0,10,1,47,9,14,71,15
202408,4111752000,459138.0,100.0,경기도 수원시 영통구 매탄2동,13677.0,843401.1,2024,140,0,172,0,10,1,47,9,14,71,15
202409,4111752000,481799.0,100.0,경기도 수원시 영통구 매탄2동,13711.0,869427.9,2024,140,0,172,0,10,1,47,9,14,71,15
202410,4111752000,202193.0,100.0,경기도 수원시 영통구 매탄2동,13671.0,849489.2,2024,140,0,172,0,10,1,47,9,14,71,15
202411,4111752000,193349.0,100.0,경기도 수원시 영통구 매탄2동,13633.0,819558.3,2024,140,0,172,0,10,1,47,9,14,71,15
202412,4111752000,335381.0,100.0,경기도 수원시 영통구 매탄2동,13629.0,820351.4,2024,140,0,172,0,10,1,47,9,14,71,15
202501,4111752000,361618.0,100.0,경기도 수원시 영통구 매탄2동,13594.0,795581.7,2025,123,0,144,0,8,1,43,4,11,71,14
202502,4111752000,559576.0,100.0,경기도 수원시 영통구 매탄2동,13559.0,783866.5,2025,123,0,144,0,8,1,43,4,11,71,14
202503,4111752000,611220.0,100.0,경기도 수원시 영통구 매탄2동,13505.0,837461.56,2025,123,0,144,0,8,1,43,4,11,71,14
202504,4111752000,354182.0,100.0,경기도 수원시 영통구 매탄2동,13472.0,795183.0,2025,123,0,144,0,8,1,43,4,11,71,14
202505,4111752000,257235.0,100.0,경기도 수원시 영통구 매탄2동,13469.0,749214.44,2025,123,0,144,0,8,1,43,4,11,71,14
202506,4111752000,179464.0,100.0,경기도 수원시 영통구 매탄2동,13446.0,779776.1,2025,123,0,144,0,8,1,43,4,11,71,14
202307,4111753000,187088039.0,100.0,경기도 수원시 영통구 매탄3동,34802.0,2337482.2,2023,293,0,477,0,10,7,105,29,68,141,21
202308,4111753000,29653289.0,100.0,경기도 수원시 영통구 매탄3동,34672.0,2307649.0,2023,293,0,477,0,10,7,105,29,68,141,21
202309,4111753000,512616.0,100.0,경기도 수원시 영통구 매탄3동,34550.0,2141366.2,2023,293,0,477,0,10,7,105,29,68,141,21
202310,4111753000,474945.0,100.0,경기도 수원시 영통구 매탄3동,34484.0,2254926.8,2023,293,0,477,0,10,7,105,29,68,141,21
202311,4111753000,402728.0,100.0,경기도 수원시 영통구 매탄3동,34490.0,2289168.0,2023,293,0,477,0,10,7,105,29,68,141,21
202312,4111753000,330431.0,100.0,경기도 수원시 영통구 매탄3동,34512.0,2153592.2,2023,293,0,477,0,10,7,105,29,68,141,21
202401,4111753000,511623.0,100.0,경기도 수원시 영통구 매탄3동,34508.0,2312177.8,2024,237,0,468,0,10,7,156,29,70,143,27
202402,4111753000,391912.0,100.0,경기도 수원시 영통구 매탄3동,34492.0,1952916.1,2024,237,0,468,0,10,7,156,29,70,143,27
202403,4111753000,292665.0,100.0,경기도 수원시 영통구 매탄3동,34477.0,2288626.2,2024,237,0,468,0,10,7,156,29,70,143,27
202404,4111753000,475513.0,100.0,경기도 수원시 영통구 매탄3동,34404.0,2306066.8,2024,237,0,468,0,10,7,156,29,70,143,27
202405,4111753000,298151.0,100.0,경기도 수원시 영통구 매탄3동,34362.0,2302955.5,2024,237,0,468,0,10,7,156,29,70,143,27
202406,4111753000,314467.0,100.0,경기도 수원시 영통구 매탄3동,34326.0,2182452.8,2024,237,0,468,0,10,7,156,29,70,143,27
202407,4111753000,420695.0,100.0,경기도 수원시 영통구 매탄3동,34285.0,2393206.8,2024,237,0,468,0,10,7,156,29,70,143,27
202408,4111753000,337551.0,100.0,경기도 수원시 영통구 매탄3동,34246.0,2260035.5,2024,237,0,468,0,10,7,156,29,70,143,27
202409,4111753000,453545.0,100.0,경기도 수원시 영통구 매탄3동,34226.0,2212760.2,2024,237,0,468,0,10,7,156,29,70,143,27
202410,4111753000,334327.0,100.0,경기도 수원시 영통구 매탄3동,34206.0,2174503.5,2024,237,0,468,0,10,7,156,29,70,143,27
202411,4111753000,359837.0,100.0,경기도 수원시 영통구 매탄3동,34195.0,2194046.8,2024,237,0,468,0,10,7,156,29,70,143,27
202412,4111753000,406743.0,100.0,경기도 수원시 영통구 매탄3동,34207.0,2146781.2,2024,237,0,468,0,10,7,156,29,70,143,27
202501,4111753000,309667.0,100.0,경기도 수원시 영통구 매탄3동,34171.0,2104885.2,2025,217,0,419,0,11,5,158,26,73,149,25
202502,4111753000,367855.0,100.0,경기도 수원시 영통구 매탄3동,34094.0,2103175.8,2025,217,0,419,0,11,5,158,26,73,149,25
202503,4111753000,387631.0,100.0,경기도 수원시 영통구 매탄3동,34073.0,2221730.0,2025,217,0,419,0,11,5,158,26,73,149,25
202504,4111753000,309653.0,100.0,경기도 수원시 영통구 매탄3동,33998.0,2256457.2,2025,217,0,419,0,11,5,158,26,73,149,25
202505,4111753000,260690.0,100.0,경기도 수원시 영통구 매탄3동,33906.0,2156046.5,2025,217,0,419,0,11,5,158,26,73,149,25
202506,4111753000,296539.0,100.0,경기도 수원시 영통구 매탄3동,33911.0,2101477.5,2025,217,0,419,0,11,5,158,26,73,149,25
202307,4111754000,20752259.0,100.0,경기도 수원시 영통구 매탄4동,20625.0,508979.22,2023,152,0,154,1,1,0,12,9,15,72,10
202308,4111754000,4107112.0,100.0,경기도 수원시 영통구 매탄4동,20507.0,503821.88,2023,152,0,154,1,1,0,12,9,15,72,10
202309,4111754000,2766207.0,100.0,경기도 수원시 영통구 매탄4동,20442.0,511474.53,2023,152,0,154,1,1,0,12,9,15,72,10
202310,4111754000,2078859.0,100.0,경기도 수원시 영통구 매탄4동,20333.0,554627.44,2023,152,0,154,1,1,0,12,9,15,72,10
202311,4111754000,2504937.0,100.0,경기도 수원시 영통구 매탄4동,20299.0,538102.0,2023,152,0,154,1,1,0,12,9,15,72,10
202312,4111754000,2090763.0,100.0,경기도 수원시 영통구 매탄4동,20293.0,526196.56,2023,152,0,154,1,1,0,12,9,15,72,10
202401,4111754000,2380288.0,100.0,경기도 수원시 영통구 매탄4동,20271.0,534631.1,2024,128,0,152,1,1,0,32,9,15,70,11
202402,4111754000,2563759.0,100.0,경기도 수원시 영통구 매탄4동,20277.0,454025.47,2024,128,0,152,1,1,0,32,9,15,70,11
202403,4111754000,1559068.0,100.0,경기도 수원시 영통구 매탄4동,20238.0,522570.0,2024,128,0,152,1,1,0,32,9,15,70,11
202404,4111754000,2221107.0,100.0,경기도 수원시 영통구 매탄4동,20195.0,512640.53,2024,128,0,152,1,1,0,32,9,15,70,11
202405,4111754000,1554076.0,100.0,경기도 수원시 영통구 매탄4동,20077.0,510972.62,2024,128,0,152,1,1,0,32,9,15,70,11
202406,4111754000,1976618.0,100.0,경기도 수원시 영통구 매탄4동,20006.0,487684.12,2024,128,0,152,1,1,0,32,9,15,70,11
202407,4111754000,2070763.0,100.0,경기도 수원시 영통구 매탄4동,19970.0,507404.88,2024,128,0,152,1,1,0,32,9,15,70,11
202408,4111754000,1684048.0,100.0,경기도 수원시 영통구 매탄4동,19892.0,496338.06,2024,128,0,152,1,1,0,32,9,15,70,11
202409,4111754000,2909859.0,100.0,경기도 수원시 영통구 매탄4동,19841.0,528994.8,2024,128,0,152,1,1,0,32,9,15,70,11
202410,4111754000,1665935.0,100.0,경기도 수원시 영통구 매탄4동,19825.0,521825.88,2024,128,0,152,1,1,0,32,9,15,70,11
202411,4111754000,2868835.0,100.0,경기도 수원시 영통구 매탄4동,19795.0,512321.12,2024,128,0,152,1,1,0,32,9,15,70,11
202412,4111754000,2448622.0,100.0,경기도 수원시 영통구 매탄4동,19784.0,510371.38,2024,128,0,152,1,1,0,32,9,15,70,11
202501,4111754000,3896229.0,100.0,경기도 수원시 영통구 매탄4동,19760.0,521266.47,2025,116,0,137,0,1,0,28,7,9,66,10
202502,4111754000,3667004.0,100.0,경기도 수원시 영통구 매탄4동,19741.0,469541.12,2025,116,0,137,0,1,0,28,7,9,66,10
202503,4111754000,3366523.0,100.0,경기도 수원시 영통구 매탄4동,19684.0,493975.7,2025,116,0,137,0,1,0,28,7,9,66,10
202504,4111754000,2248397.0,100.0,경기도 수원시 영통구 매탄4동,19605.0,475820.7,2025,116,0,137,0,1,0,28,7,9,66,10
202505,4111754000,2087345.0,100.0,경기도 수원시 영통구 매탄4동,19570.0,486048.34,2025,116,0,137,0,1,0,28,7,9,66,10
202506,4111754000,2152374.0,100.0,경기도 수원시 영통구 매탄4동,19564.0,486900.12,2025,116,0,137,0,1,0,28,7,9,66,10
202307,4111757000,74518175.0,100.0,경기도 수원시 영통구 영통1동,33449.0,485919.56,2023,175,0,101,0,1,5,50,15,20,52,15
202308,4111757000,11373724.0,100.0,경기도 수원시 영통구 영통1동,33220.0,512603.9,2023,175,0,101,0,1,5,50,15,20,52,15
202309,4111757000,249318.0,100.0,경기도 수원시 영통구 영통1동,33183.0,499018.5,2023,175,0,101,0,1,5,50,15,20,52,15
202310,4111757000,176128.0,100.0,경기도 수원시 영통구 영통1동,33227.0,519029.16,2023,175,0,101,0,1,5,50,15,20,52,15
202311,4111757000,135386.0,100.0,경기도 수원시 영통구 영통1동,33260.0,490783.94,2023,175,0,101,0,1,5,50,15,20,52,15
202312,4111757000,127432.0,100.0,경기도 수원시 영통구 영통1동,33195.0,502543.2,2023,175,0,101,0,1,5,50,15,20,52,15
202401,4111757000,105418.0,100.0,경기도 수원시 영통구 영통1동,33187.0,509799.1,2024,103,0,95,0,1,5,120,15,22,54,19
202402,4111757000,88096.0,100.0,경기도 수원시 영통구 영통1동,33157.0,441518.88,2024,103,0,95,0,1,5,120,15,22,54,19
